date;city;channel;orders_count;unique_customers;items_sold;gross_revenue_eur;refunds_eur;net_revenue_eur
2025-03-25;Toulouse;app;5;5;15;122.0;-11.55;110.45
2025-03-25;Toulouse;web;5;4;12;87.19999999999999;-12.4;74.79999999999998
2025-03-26;Bordeaux;app;2;2;4;44.7;0.0;44.7
2025-03-26;Bordeaux;web;9;8;33;391.0;-28.16;362.84
2025-03-26;Lille;app;7;7;25;246.4;-60.71999999999999;185.68
2025-03-26;Lille;web;4;4;14;129.5;-7.12;122.38
2025-03-26;Lyon;app;2;1;4;29.8;0.0;29.8
2025-03-26;Lyon;web;2;2;3;35.0;-29.089999999999996;5.910000000000004
2025-03-26;Marseille;app;8;8;21;270.7;-29.38;241.32
2025-03-26;Marseille;web;6;5;22;240.0;-10.26;229.74
2025-03-26;Nantes;app;6;5;25;303.3;-5.46;297.84000000000003
2025-03-26;Nantes;web;10;10;28;372.5;-52.91;319.59000000000003
2025-03-26;Nice;app;5;4;15;286.8;0.0;286.8
2025-03-26;Nice;web;5;5;14;219.0;-23.119999999999997;195.88
2025-03-26;Paris;app;3;3;8;129.7;-7.57;122.13
2025-03-26;Paris;web;2;1;8;100.0;0.0;100.0
2025-03-26;Toulouse;app;2;2;6;89.69999999999999;0.0;89.69999999999999
2025-03-26;Toulouse;web;2;2;5;56.9;0.0;56.9
2025-03-27;Bordeaux;app;6;6;14;141.2;-1.46;139.73999999999998
2025-03-27;Bordeaux;web;2;2;7;137.1;-17.86;119.24
2025-03-27;Lille;app;8;8;16;248.60000000000002;-22.32;226.28000000000003
2025-03-27;Lille;web;4;4;9;90.69999999999999;-24.59;66.10999999999999
2025-03-27;Lyon;app;3;3;9;73.9;-21.15;52.75000000000001
2025-03-27;Lyon;web;5;5;16;59.5;-15.17;44.33
2025-03-27;Marseille;app;6;6;20;283.7;-78.76;204.94
2025-03-27;Marseille;web;9;8;28;341.0;-47.45;293.55
2025-03-27;Nantes;app;9;8;36;251.3;-31.840000000000003;219.46
2025-03-27;Nantes;web;7;7;22;149.5;-33.98;115.52000000000001
2025-03-27;Nice;app;3;3;9;97.1;-11.25;85.85
2025-03-27;Nice;web;4;4;13;149.3;-7.78;141.52
2025-03-27;Paris;app;5;5;12;85.5;-14.14;71.36
2025-03-27;Paris;web;4;4;13;136.5;-31.21;105.28999999999999
2025-03-27;Toulouse;app;7;7;21;186.9;-34.22;152.68
2025-03-28;Bordeaux;app;4;4;16;274.2;-6.35;267.84999999999997
2025-03-28;Bordeaux;web;3;3;10;140.0;-1.73;138.27
2025-03-28;Lille;app;3;3;10;102.0;-5.85;96.15
2025-03-28;Lyon;app;5;4;16;225.7;-8.27;217.42999999999998
2025-03-28;Lyon;web;9;8;26;267.0;-31.889999999999997;235.11
2025-03-28;Marseille;app;4;4;13;163.5;-19.36;144.14
2025-03-28;Marseille;web;8;8;28;409.4;-21.729999999999997;387.66999999999996
2025-03-28;Nantes;app;7;7;21;256.79999999999995;-48.279999999999994;208.51999999999995
2025-03-28;Nantes;web;2;2;3;31.0;0.0;31.0
2025-03-28;Nice;app;6;5;19;196.1;-34.3;161.8
2025-03-28;Nice;web;1;1;5;20.0;-2.97;17.03
2025-03-28;Paris;app;4;3;10;102.3;-45.96;56.339999999999996
2025-03-28;Paris;web;7;5;16;173.0;0.0;173.0
2025-03-28;Toulouse;app;2;2;3;34.9;0.0;34.9
2025-03-28;Toulouse;web;12;11;33;274.5;-32.910000000000004;241.59
2025-03-29;Bordeaux;app;4;4;15;105.8;-4.71;101.09
2025-03-29;Bordeaux;web;3;3;11;99.0;-35.459999999999994;63.540000000000006
2025-03-29;Lille;app;3;3;9;98.0;-9.16;88.84
2025-03-29;Lille;web;7;7;23;290.0;-22.32;267.68
2025-03-29;Lyon;app;7;7;21;192.29999999999998;-18.02;174.27999999999997
2025-03-29;Lyon;web;5;5;16;168.4;-34.23;134.17000000000002
2025-03-29;Marseille;app;6;4;19;149.7;-53.39;96.30999999999999
2025-03-29;Marseille;web;5;5;16;131.2;-30.15;101.04999999999998
2025-03-29;Nantes;app;5;5;18;217.0;-1.79;215.21
2025-03-29;Nantes;web;5;5;13;120.8;-32.57;88.22999999999999
2025-03-29;Nice;app;4;4;13;137.6;-3.76;133.84
2025-03-29;Nice;web;7;7;24;240.60000000000002;-25.78;214.82000000000002
2025-03-29;Paris;app;3;3;11;184.6;-15.51;169.09
2025-03-29;Paris;web;3;3;6;53.0;-11.35;41.65
2025-03-29;Toulouse;app;4;4;12;127.5;-18.04;109.46000000000001
2025-03-29;Toulouse;web;7;7;21;233.6;-10.72;222.88
2025-03-30;Bordeaux;app;4;4;14;70.5;-9.08;61.42
2025-03-30;Bordeaux;web;4;4;12;202.0;-23.46;178.54
2025-03-30;Lille;app;6;6;16;224.39999999999998;-34.72;189.67999999999998
2025-03-30;Lille;web;3;3;10;109.69999999999999;-17.72;91.97999999999999
2025-03-30;Lyon;app;7;7;21;224.6;0.0;224.6
2025-03-30;Lyon;web;2;2;7;174.3;-11.5;162.8
2025-03-30;Marseille;app;11;10;32;442.79999999999995;-59.81999999999999;382.97999999999996
2025-03-30;Marseille;web;8;8;19;199.89999999999998;-27.37;172.52999999999997
2025-03-30;Nantes;app;7;7;25;340.3;-24.950000000000003;315.35
2025-03-30;Nantes;web;4;4;15;149.6;-25.17;124.42999999999999
2025-03-30;Nice;app;4;4;7;90.9;-22.23;68.67
2025-03-30;Nice;web;5;5;14;191.1;-22.57;168.53
2025-03-30;Paris;app;3;3;9;127.19999999999999;-24.57;102.63
2025-03-30;Paris;web;6;5;13;149.10000000000002;-13.52;135.58
2025-03-30;Toulouse;app;6;6;24;184.5;-13.73;170.77
2025-03-30;Toulouse;web;1;1;2;25.0;-22.27;2.7300000000000004
2025-03-31;Bordeaux;app;4;4;15;119.7;-13.64;106.06
2025-03-31;Bordeaux;web;8;8;22;266.9;-14.55;252.34999999999997
2025-03-31;Lille;app;2;2;6;47.6;-16.69;30.91
2025-03-31;Lille;web;4;4;10;52.0;-8.2;43.8
2025-03-31;Lyon;app;1;1;5;20.0;0.0;20.0
2025-03-31;Lyon;web;6;6;12;183.3;-8.43;174.87
2025-03-31;Marseille;app;6;6;16;246.39999999999998;-30.22;216.17999999999998
2025-03-31;Marseille;web;3;3;8;87.0;0.0;87.0
2025-03-31;Nantes;app;3;3;11;154.5;-15.07;139.43
2025-03-31;Nantes;web;9;9;27;281.8;-31.080000000000002;250.72
2025-03-31;Nice;app;2;2;7;27.5;-6.72;20.78
2025-03-31;Nice;web;3;3;8;37.5;0.0;37.5
2025-03-31;Paris;app;4;4;8;92.49999999999999;0.0;92.49999999999999
2025-03-31;Paris;web;7;6;26;324.0;-14.77;309.23
2025-03-31;Toulouse;app;5;5;14;224.1;-5.02;219.07999999999998
2025-03-31;Toulouse;web;7;7;18;176.8;-14.12;162.68
